2009-08-06T04:48:42	35.9
2009-08-06T04:48:44	36
2009-08-06T04:48:53	35.9
2009-08-06T04:48:54	36
2009-08-06T04:48:57	35.9
2009-08-06T04:48:59	36
2009-08-06T04:49:09	35.9
2009-08-06T04:49:11	36
2009-08-06T04:49:14	35.9
2009-08-06T04:49:17	36
2009-08-06T04:49:19	35.9
2009-08-06T04:49:25	36
2009-08-06T04:49:26	35.9
2009-08-06T04:49:28	36
2009-08-06T04:49:35	35.9
2009-08-06T04:49:37	36
2009-08-06T04:52:13	35.9
2009-08-06T04:52:14	36
2009-08-06T05:01:42	35.9
2009-08-06T05:01:44	36
2009-08-06T05:01:46	35.9
2009-08-06T05:01:58	36
2009-08-06T05:02:00	35.9
2009-08-06T05:02:01	36
2009-08-06T05:02:04	35.9
2009-08-06T05:02:14	36
2009-08-06T05:02:15	35.9
2009-08-06T05:02:22	36
2009-08-06T05:02:23	35.9
2009-08-06T05:02:27	36
2009-08-06T05:02:29	35.9
2009-08-06T05:02:34	36
2009-08-06T05:02:37	35.9
2009-08-06T05:02:43	36
2009-08-06T05:02:44	35.9
2009-08-06T05:02:47	36
2009-08-06T05:02:49	35.9
2009-08-06T05:02:51	36
2009-08-06T05:02:53	35.9
2009-08-06T05:02:55	36
2009-08-06T05:02:58	35.9
2009-08-06T05:03:01	36
2009-08-06T05:03:04	35.9
2009-08-06T05:03:05	36
2009-08-06T05:03:11	35.9
2009-08-06T05:03:14	36
2009-08-06T05:03:23	35.9
2009-08-06T05:03:26	36
2009-08-06T05:06:03	35.9
2009-08-06T05:06:04	36
2009-08-06T05:06:54	35.9
2009-08-06T05:06:55	36
2009-08-06T05:07:08	35.9
2009-08-06T05:07:10	36
2009-08-06T05:07:15	35.9
2009-08-06T05:07:17	36
2009-08-06T05:07:20	35.9
2009-08-06T05:07:21	36
2009-08-06T05:07:24	35.9
2009-08-06T05:07:26	36
2009-08-06T05:07:27	35.9
2009-08-06T05:07:33	36
2009-08-06T05:07:35	35.9
2009-08-06T05:07:37	36
2009-08-06T05:07:45	35.9
2009-08-06T05:07:50	36
2009-08-06T05:07:51	35.9
2009-08-06T05:07:52	36
2009-08-06T05:08:10	35.9
2009-08-06T05:08:12	36
2009-08-06T05:08:13	35.9
2009-08-06T05:08:16	36
2009-08-06T05:08:21	35.9
2009-08-06T05:08:33	36
2009-08-06T05:08:38	35.9
2009-08-06T05:08:41	36
2009-08-06T05:08:43	35.9
2009-08-06T05:08:45	36
2009-08-06T05:08:48	35.9
2009-08-06T05:08:53	36
2009-08-06T05:08:56	35.9
2009-08-06T05:08:57	36
2009-08-06T05:09:00	35.9
2009-08-06T05:09:07	36
2009-08-06T05:09:13	35.9
2009-08-06T05:09:15	36
2009-08-06T05:09:17	35.9
2009-08-06T05:09:18	36
2009-08-06T05:09:23	35.9
2009-08-06T05:09:26	36
2009-08-06T05:09:34	35.9
2009-08-06T05:09:36	36
2009-08-06T05:09:39	35.9
2009-08-06T05:09:42	36
2009-08-06T05:09:58	35.9
2009-08-06T05:10:00	36
2009-08-06T05:10:04	35.9
2009-08-06T05:10:06	36
2009-08-06T05:10:15	35.9
2009-08-06T05:10:16	36
2009-08-06T05:10:20	35.9
2009-08-06T05:10:24	36
2009-08-06T05:10:26	35.9
2009-08-06T05:10:27	36
2009-08-06T05:10:28	35.9
2009-08-06T05:10:58	36
2009-08-06T05:10:59	35.9
2009-08-06T05:11:04	36
2009-08-06T05:11:06	35.9
2009-08-06T05:11:07	36
2009-08-06T05:11:10	35.9
2009-08-06T05:11:15	36
2009-08-06T05:11:17	35.9
2009-08-06T05:11:29	36
2009-08-06T05:11:31	35.9
2009-08-06T05:11:34	36
2009-08-06T05:11:35	35.9
2009-08-06T05:11:38	36
2009-08-06T05:11:42	35.9
2009-08-06T05:11:44	36
2009-08-06T05:11:47	35.9
2009-08-06T05:12:01	36
2009-08-06T05:12:03	35.9
2009-08-06T05:12:17	36
2009-08-06T05:12:18	35.9
2009-08-06T05:12:44	36
2009-08-06T05:12:46	35.9
2009-08-06T05:12:53	36
2009-08-06T05:12:54	35.9
2009-08-06T05:13:02	36
2009-08-06T05:13:04	35.9
2009-08-06T05:13:43	36
2009-08-06T05:13:44	35.9
2009-08-06T05:13:52	36
2009-08-06T05:13:54	35.9
2009-08-06T05:13:58	36
2009-08-06T05:14:01	35.9
2009-08-06T05:14:02	36
2009-08-06T05:14:03	35.9
2009-08-06T05:14:12	36
2009-08-06T05:14:14	35.9
2009-08-06T05:14:19	36
2009-08-06T05:14:20	35.9
2009-08-06T05:14:28	36
2009-08-06T05:14:30	35.9
2009-08-06T05:14:42	36
2009-08-06T05:14:45	35.9
2009-08-06T05:14:49	36
2009-08-06T05:14:50	35.9
2009-08-06T05:14:57	36
2009-08-06T05:14:59	35.9
2009-08-06T05:15:03	36
2009-08-06T05:15:04	35.9
2009-08-06T05:15:11	36
2009-08-06T05:15:12	35.9
2009-08-06T05:15:18	36
2009-08-06T05:15:19	35.9
2009-08-06T05:15:22	36
2009-08-06T05:15:25	35.9
2009-08-06T05:15:27	36
2009-08-06T05:15:31	35.9
2009-08-06T05:15:33	36
2009-08-06T05:15:36	35.9
2009-08-06T05:15:39	36
2009-08-06T05:15:42	35.9
2009-08-06T05:15:43	36
2009-08-06T05:15:49	35.9
2009-08-06T05:15:51	36
2009-08-06T05:15:53	35.9
2009-08-06T05:15:54	36
2009-08-06T05:15:55	35.9
2009-08-06T05:16:00	36
2009-08-06T05:16:02	35.9
2009-08-06T05:16:05	36
2009-08-06T05:16:09	35.9
2009-08-06T05:16:13	36
2009-08-06T05:16:15	35.9
2009-08-06T05:16:18	36
2009-08-06T05:16:22	35.9
2009-08-06T05:16:23	36
2009-08-06T05:18:32	35.9
2009-08-06T05:18:33	36
2009-08-06T05:18:41	35.9
2009-08-06T05:18:42	36
2009-08-06T05:18:44	35.9
2009-08-06T05:18:47	36
2009-08-06T05:18:59	35.9
2009-08-06T05:19:02	36
2009-08-06T05:19:03	35.9
2009-08-06T05:19:04	36
2009-08-06T05:19:08	35.9
2009-08-06T05:19:11	36
2009-08-06T05:19:15	35.9
2009-08-06T05:19:17	36
2009-08-06T05:20:02	35.9
2009-08-06T05:20:04	36
2009-08-06T05:20:44	35.9
2009-08-06T05:20:45	36
2009-08-06T05:20:47	35.9
2009-08-06T05:20:48	36
